order_count,total_payment,avg_review_score,avg_delivery_days,days_since_last_purchase
1,73.37,5.0,8.0,128
1,75.08,3.0,20.0,321
1,306.0,1.0,18.0,233
1,59.1,5.0,21.0,477
1,216.74,3.0,24.0,306
1,105.28,5.0,15.0,251
1,187.98,1.0,13.0,311
1,112.58,5.0,3.0,73
1,572.87,3.0,13.0,96
2,337.85,5.0,7.5,511
1,94.19,5.0,12.0,245
1,154.45,4.0,14.0,336
1,39.1,1.0,24.0,327
1,63.23,5.0,17.0,192
1,488.55,5.0,11.0,166
1,76.83,5.0,10.0,554
1,513.22,5.0,13.0,146
1,44.08,5.0,10.0,241
1,135.9,5.0,6.0,159
1,72.85,5.0,23.0,172
1,74.11,1.0,20.0,217
1,51.8,5.0,16.0,740
1,113.91,3.0,20.0,370
1,53.27,5.0,23.0,318
1,96.8,5.0,1.0,301
2,62.42,4.0,7.0,570
1,37.77,4.0,5.0,334
1,117.57,4.0,5.0,213
1,327.76,5.0,8.0,163
1,175.56,5.0,17.0,422
1,89.97,5.0,9.0,410
1,66.64,4.0,23.0,326
1,170.6,4.0,15.0,493
1,89.63,5.0,17.0,381
1,39.5,5.0,22.0,213
1,120.39,2.0,26.0,511
1,133.05,3.0,14.0,614
1,60.85,1.0,5.0,365
1,102.37,5.0,14.0,314
1,93.3,3.0,8.0,329
1,53.64,5.0,14.0,579
1,70.27,5.0,6.0,194
1,167.58,5.0,2.0,324
1,137.61,5.0,6.0,161
1,42.4,3.0,27.0,279
1,73.62,4.0,31.0,523
1,185.64,5.0,8.0,155
1,83.41,5.0,7.0,519
1,494.96,1.0,8.0,165
1,237.63,1.0,11.0,186
1,53.72,4.0,4.0,219
1,277.7,4.0,5.0,129
1,81.57,5.0,10.0,618
1,35.74,5.0,12.0,402
1,34.97,3.0,21.0,243
2,259.61,3.0,1.0,504
1,233.87,5.0,11.0,90
1,62.44,5.0,11.0,323
1,45.55,5.0,8.0,554
1,39.88,3.0,5.0,483
1,93.19,5.0,5.0,78
1,29.1,4.0,17.0,432
1,147.12,5.0,2.0,429
1,66.15,4.0,6.0,167
1,58.82,5.0,13.0,439
1,235.3,5.0,11.0,539
1,39.09,4.0,27.0,258
1,115.4,4.0,3.0,499
1,74.8,4.0,14.0,314
1,65.23,4.0,7.0,197
1,4764.34,4.0,17.0,546
1,204.52,5.0,11.0,133
1,107.01,5.0,15.0,590
1,86.9,5.0,1.0,210
1,75.84,4.0,16.0,553
1,81.91,1.0,35.0,215
1,93.66,5.0,18.0,517
1,132.49,5.0,7.0,174
1,133.58,4.0,9.0,499
1,510.69,5.0,8.0,570
1,45.29,5.0,8.0,224
1,531.6,4.0,22.0,293
1,148.58,4.0,5.0,386
1,138.97,5.0,7.0,77
1,46.71,4.0,10.0,619
1,77.57,5.0,15.0,378
1,143.49,4.0,14.0,120
1,162.83,5.0,7.0,209
1,913.7,1.0,8.0,230
1,197.5,5.0,6.0,393
1,119.5,5.0,14.0,270
1,142.45,5.0,10.0,210
1,76.89,5.0,13.0,329
1,102.0,5.0,4.0,198
1,61.78,5.0,9.0,189
2,113.79,5.0,4.0,83
1,87.52,5.0,5.0,105
1,320.01,2.0,7.0,211
1,27.29,5.0,3.0,177
1,88.39,5.0,8.0,78
1,99.31,4.0,4.0,88
1,331.67999999999995,1.0,7.0,222
1,109.78,5.0,12.0,482
1,247.21,5.0,5.0,571
1,85.36,3.0,24.0,147
1,45.25,5.0,13.0,249
1,105.28,1.0,34.0,480
1,252.81,5.0,19.0,258
1,68.35,1.0,16.0,64
2,152.89,3.0,3.0,175
1,106.87,2.0,9.0,424
1,111.89,1.0,8.0,502
1,775.6,4.0,13.0,487
2,166.01,5.0,6.0,405
1,45.39,4.0,1.0,183
1,38.09,2.0,11.0,377
1,96.88,4.0,29.0,140
1,53.78,5.0,1.0,135
1,348.89,5.0,14.0,560
1,104.98,4.0,7.0,131
1,756.68,1.0,10.0,129
1,102.74,5.0,17.0,432
1,46.0,5.0,9.0,494
1,63.0,5.0,18.0,327
1,98.56,4.0,4.0,83
1,142.51,5.0,5.0,285
1,396.0,1.0,5.0,110
2,446.49,3.0,25.0,502
1,639.6,5.0,29.0,203
1,160.54,5.0,6.0,256
1,63.5,3.0,17.0,269
1,138.28,1.0,34.0,224
1,19.06,5.0,3.0,113
1,55.11,1.0,21.0,299
1,119.25,4.0,10.0,239
1,562.24,1.0,32.0,229
1,44.11,3.0,7.0,84
1,310.21,5.0,5.0,58
2,289.11,3.5,25.0,308
1,57.78,4.0,10.0,183
1,91.66,5.0,3.0,422
1,75.03,5.0,17.0,489
1,120.59,5.0,12.0,171
1,424.11,5.0,3.0,142
1,87.81,1.0,41.0,319
1,37.61,5.0,9.0,171
1,68.04,5.0,6.0,189
1,538.6,5.0,18.0,167
1,476.73,4.0,18.0,247
1,670.92,5.0,12.0,432
1,682.48,5.0,19.0,159
1,110.0,4.0,9.0,164
1,146.57,5.0,10.0,481
1,61.45,3.0,4.0,52
1,249.84,4.0,14.0,238
1,304.59,5.0,16.0,88
1,116.72,5.0,7.0,278
1,102.03,4.0,8.0,527
1,57.62,4.0,9.0,232
1,1500.19,1.0,20.0,90
1,76.78,5.0,2.0,450
1,355.03,5.0,19.0,388
1,188.5,1.0,44.0,232
1,147.38,3.0,17.0,461
1,86.19,4.0,6.0,113
1,180.91,5.0,9.0,302
1,228.98,5.0,2.0,416
1,273.2,5.0,22.0,240
1,156.32,3.0,8.0,253
1,570.71,5.0,10.0,73
1,109.5,5.0,17.0,259
1,73.72,5.0,5.0,61
1,63.51,3.0,11.0,529
1,89.73,5.0,2.0,63
1,112.42,5.0,19.0,502
1,87.33,5.0,9.0,175
1,108.21,4.0,9.0,238
1,223.91,1.0,7.0,154
1,254.24,5.0,7.0,75
1,93.82,4.0,8.0,188
1,177.42,3.0,29.0,234
1,67.29,5.0,1.0,133
1,183.67,5.0,2.0,538
1,171.1,5.0,2.0,129
1,89.19,5.0,2.0,190
1,137.28,5.0,23.0,291
1,184.69,3.0,13.0,405
1,137.6,5.0,18.0,238
1,131.76,4.0,3.0,425
1,34.75,5.0,9.0,459
1,260.0,5.0,14.0,618
1,38.01,5.0,3.0,265
1,36.32,5.0,1.0,162
1,164.7,5.0,7.0,197
1,203.34,4.0,26.0,286
1,31.25,5.0,2.0,87
1,569.08,4.0,18.0,152
1,454.48,4.0,16.0,318
1,91.19,5.0,5.0,517
1,208.88,3.0,1.0,441
1,543.29,5.0,13.0,125
1,46.29,5.0,8.0,72
1,153.7,3.0,13.0,439
1,93.82,5.0,7.0,145
1,152.88,5.0,13.0,63
1,139.9,1.0,27.0,365
1,43.11,5.0,16.0,254
1,308.3,5.0,9.0,359
1,139.41,4.0,4.0,51
1,416.96,4.0,2.0,618
1,96.65,5.0,6.0,125
1,58.61,5.0,4.0,188
1,150.48,5.0,10.0,403
1,101.34,5.0,12.0,322
1,162.66,5.0,5.0,136
1,66.69,1.0,54.0,220
1,98.76,5.0,6.0,127
1,88.97,5.0,1.0,56
1,35.77,5.0,1.0,179
1,485.02,5.0,2.0,512
1,36.75,4.0,14.0,513
1,75.63,5.0,8.0,568
1,68.89,5.0,4.0,394
1,91.18,1.0,30.0,279
1,114.89,5.0,14.0,352
1,72.68,4.0,15.0,322
1,58.34,5.0,5.0,211
1,105.08,5.0,6.0,281
1,36.24,5.0,7.0,351
1,69.24,4.0,9.0,152
1,2324.99,5.0,26.0,564
1,473.4,4.0,4.0,113
1,100.7,5.0,9.0,584
1,82.68,5.0,5.0,455
1,74.28,5.0,7.0,212
1,55.22,5.0,5.0,160
1,64.1,4.0,12.0,474
1,145.56,5.0,19.0,515
1,89.3,4.0,3.0,116
1,51.99,5.0,5.0,616
1,129.15,5.0,10.0,417
1,47.0,3.0,11.0,256
1,72.99,4.0,7.0,439
1,105.97,5.0,17.0,255
1,140.14,5.0,12.0,188
1,73.24,5.0,5.0,125
1,502.12,4.0,5.0,91
1,104.7,4.0,9.0,70
1,26.84,5.0,4.0,479
1,68.28,5.0,5.0,161
1,118.25,5.0,1.0,136
1,38.96,3.0,12.0,569
1,82.73,4.0,18.0,258
1,94.67,5.0,20.0,167
1,69.27,5.0,14.0,204
2,194.54,5.0,19.5,310
1,43.78,5.0,22.0,307
1,34.69,1.0,31.0,236
1,922.84,4.0,12.0,180
1,88.68,5.0,1.0,180
1,68.0,5.0,10.0,531
1,127.02,5.0,3.0,304
1,191.5,1.0,16.0,518
1,86.76,4.0,5.0,133
1,397.3,5.0,13.0,371
1,44.64,4.0,1.0,359
1,98.68,1.0,4.0,102
1,157.13,5.0,16.0,306
1,33.13,5.0,16.0,190
1,126.38,5.0,7.0,70
1,117.85,5.0,10.0,344
1,66.23,4.0,4.0,327
1,42.96,5.0,12.0,569
1,418.55,5.0,7.0,389
1,168.8,5.0,4.0,114
1,221.52,5.0,8.0,122
1,152.09,1.0,16.0,268
1,113.33,4.0,7.0,113
1,35.0,5.0,10.0,501
1,214.02,5.0,6.0,183
1,68.49,5.0,17.0,318
1,1781.19,5.0,2.0,353
1,53.96,4.0,16.0,182
1,65.24,4.0,2.0,394
1,473.36,5.0,6.0,154
1,112.81,5.0,12.0,381
1,112.25,3.0,6.0,165
1,41.07,4.0,4.0,307
1,28.0,5.0,18.0,305
1,545.4,1.0,7.0,310
1,490.59,4.0,6.0,391
1,137.99,4.0,17.0,323
1,224.84,5.0,8.0,92
1,245.27,5.0,2.0,244
1,149.72,5.0,8.0,192
1,194.23,5.0,8.0,182
1,32.37,5.0,9.0,198
1,78.2,3.0,26.0,225
1,196.98,5.0,29.0,219
1,266.68,3.0,25.0,326
1,72.14,4.0,15.0,475
1,623.59,5.0,9.0,319
1,182.36,4.0,15.0,300
1,90.26,5.0,14.0,455
1,57.1,5.0,9.0,412
1,116.62,5.0,9.0,84
1,44.97,5.0,18.0,215
1,54.0,5.0,24.0,226
1,79.6,5.0,7.0,59
1,91.49,5.0,12.0,196
1,123.52,3.0,11.0,321
1,817.56,5.0,2.0,95
1,532.1800000000001,5.0,2.0,335
1,369.79,5.0,19.0,144
1,177.9,4.0,7.0,520
1,168.68,5.0,3.0,72
1,107.41,5.0,3.0,66
1,103.14,4.0,16.0,274
1,340.02,2.0,10.0,173
1,87.05,4.0,16.0,212
1,214.56,4.0,21.0,309
1,210.22,5.0,12.0,173
1,73.15,5.0,8.0,394
1,178.27,5.0,12.0,305
1,105.01,5.0,22.0,434
1,120.18,1.0,39.0,317
1,103.63,5.0,7.0,61
1,213.79,5.0,10.0,167
1,50.22,4.0,6.0,138
1,37.03,5.0,4.0,104
1,229.34,1.0,15.0,363
1,158.22,5.0,17.0,308
1,174.61,5.0,11.0,326
1,62.28,5.0,18.0,368
1,388.62,5.0,11.0,187
1,151.89,1.0,21.0,263
1,45.0,5.0,19.0,253
1,212.59,5.0,4.0,515
1,78.87,4.0,5.0,154
1,63.27,5.0,17.0,269
1,1044.28,4.0,34.0,285
1,45.28,5.0,9.0,122
1,31.6,4.0,11.0,461
1,87.71,3.0,4.0,467
1,219.51,2.0,22.0,259
1,50.31,5.0,6.0,638
1,277.36,5.0,3.0,156
1,90.28,3.0,28.0,281
1,1004.52,5.0,6.0,104
1,32.38,5.0,10.0,390
1,62.43,5.0,2.0,128
1,27.88,1.0,33.0,215
1,77.51,5.0,11.0,72
1,152.0,5.0,7.0,505
1,171.0,5.0,8.0,177
1,309.57,4.0,9.0,116
1,147.64,1.0,9.0,576
1,551.96,5.0,14.0,475
1,183.94,4.0,4.0,580
1,190.98,1.0,7.0,439
1,22.84,5.0,41.0,245
1,200.04,5.0,5.0,311
1,143.38,5.0,2.0,59
1,116.57,5.0,9.0,205
1,318.13,5.0,24.0,182
1,59.79,5.0,8.0,267
1,74.16,5.0,7.0,394
1,192.18,5.0,4.0,74
2,341.46,4.5,8.0,266
1,102.94,5.0,5.0,150
1,92.5,4.0,12.0,139
1,68.19,4.0,7.0,206
1,95.32,2.0,6.0,342
1,99.83,4.0,15.0,414
1,27.07,5.0,4.0,424
1,361.48,4.0,3.0,165
1,77.61,5.0,1.0,433
1,247.83,5.0,8.0,308
1,77.68,5.0,8.0,444
1,137.16,3.0,3.0,492
1,49.67,3.0,10.0,65
1,306.32,5.0,5.0,61
1,98.62,5.0,2.0,276
1,143.58,5.0,12.0,514
1,46.64,4.0,3.0,394
1,59.86,5.0,2.0,182
1,86.92,4.0,25.0,559
1,115.44,5.0,13.0,342
1,26.77,5.0,4.0,259
1,4140.0,5.0,2.0,393
2,56.46,5.0,11.5,100
1,149.54,5.0,5.0,432
3,171.04,5.0,8.333333333333334,175
1,47.77,1.0,16.0,243
1,202.96,5.0,16.0,150
1,239.65,5.0,13.0,136
1,98.71,5.0,13.0,224
1,60.39,5.0,3.0,166
1,30.75,4.0,11.0,451
1,194.32,5.0,4.0,90
1,184.93,5.0,12.0,436
1,120.38,5.0,5.0,216
1,81.89,5.0,5.0,438
1,148.86,5.0,5.0,496
1,113.43,5.0,9.0,64
1,84.16,5.0,0.0,178
1,53.68,5.0,6.0,426
1,224.02,4.0,28.0,97
1,137.99,5.0,17.0,325
1,141.52,4.0,5.0,194
1,173.67,4.0,7.0,75
1,106.3,5.0,6.0,168
1,877.28,5.0,2.0,177
1,85.14,1.0,30.0,311
1,268.48,5.0,13.0,278
1,47.06,5.0,15.0,192
1,601.2,1.0,52.0,319
1,1019.34,4.0,3.0,180
1,29.82,5.0,2.0,174
1,77.89,4.0,10.0,495
1,54.0,5.0,14.0,227
1,123.69,4.0,6.0,475
1,62.25,5.0,5.0,59
1,1570.4,5.0,4.0,121
1,76.98,1.0,4.0,58
1,213.7,5.0,12.0,336
1,72.96,1.0,26.0,325
1,48.01,1.0,20.0,326
2,364.06,5.0,15.5,345
1,67.83,1.0,27.0,219
1,77.57,4.0,11.0,370
1,43.09,5.0,26.0,327
1,57.6,5.0,8.0,380
1,142.64,5.0,29.0,316
1,143.49,5.0,7.0,122
1,83.79,5.0,3.0,70
1,706.84,5.0,9.0,358
1,92.83,5.0,6.0,196
1,198.9,3.0,12.0,447
1,88.9,5.0,4.0,188
1,464.96,5.0,3.0,134
1,186.68,5.0,8.0,262
1,114.84,5.0,11.0,248
1,400.75,4.0,6.0,103
1,1034.34,5.0,8.0,366
1,737.92,5.0,7.0,126
1,123.69,5.0,22.0,259
1,47.93,5.0,4.0,68
1,33.989999999999995,5.0,6.0,335
1,28.88,4.0,5.0,72
1,91.97,5.0,4.0,388
1,169.99,5.0,15.0,617
1,99.33,5.0,10.0,387
1,134.2,4.0,8.0,464
1,54.59,2.0,22.0,254
1,158.75,4.0,3.0,69
1,171.59,5.0,11.0,536
1,612.59,4.0,4.0,326
1,199.36,5.0,6.0,69
1,844.51,4.0,9.0,451
1,128.0,5.0,19.0,519
1,32.87,5.0,3.0,199
1,112.94,5.0,12.0,326
1,216.72,1.0,3.0,53
1,68.28,5.0,14.0,160
1,196.02,5.0,13.0,460
1,31.07,4.0,9.0,330
1,59.1,5.0,1.0,86
1,65.26,5.0,12.0,147
1,92.06,3.0,12.0,196
1,37.77,1.0,2.0,303
1,91.5,5.0,6.0,195
1,75.59,5.0,13.0,203
1,72.71,3.0,13.0,621
1,154.1,5.0,13.0,308
1,200.02,5.0,1.0,98
1,129.41,5.0,5.0,381
1,72.05,1.0,9.0,368
1,27.0,5.0,8.0,323
1,201.65,5.0,5.0,362
1,163.84,5.0,13.0,420
1,220.34,5.0,2.0,211
1,527.58,2.0,26.0,314
1,97.18,5.0,16.0,145
1,69.12,5.0,23.0,266
1,297.1,5.0,6.0,61
1,52.46,5.0,7.0,181
1,89.03,1.0,7.0,310
1,27.8,5.0,13.0,281
1,76.33,5.0,13.0,133
1,142.1,5.0,7.0,338
1,91.66,5.0,10.0,569
1,251.09,4.0,14.0,491
1,41.85,5.0,6.0,83
1,93.82,5.0,9.0,184
1,84.14,5.0,3.0,302
1,211.26,1.0,53.0,313
1,63.27,4.0,6.0,246
1,27.29,4.0,4.0,141
1,211.25,5.0,14.0,213
1,59.78,5.0,16.0,204
1,189.16,5.0,9.0,89
1,165.83,2.0,29.0,183
1,7770.4,4.0,21.0,442
1,65.0,5.0,33.0,228
1,308.16,5.0,24.0,379
1,142.1,5.0,5.0,374
2,215.77,3.6666666666666665,6.0,117
1,91.01,5.0,13.0,217
1,119.84,5.0,14.0,399
1,73.15,4.0,10.0,331
1,29.0,5.0,11.0,290
1,60.08,4.0,8.0,240
1,77.79,5.0,8.0,462
1,243.85,5.0,2.0,323
1,47.13,5.0,11.0,189
1,492.87,1.0,21.0,100
2,110.44,5.0,5.5,148
1,76.86,5.0,6.0,159
1,36.64,1.0,8.0,568
1,674.08,5.0,6.0,239
1,131.35,1.0,45.0,600
1,59.69,5.0,10.0,311
1,51.72,4.0,8.0,59
1,63.1,5.0,10.0,379
1,214.44,5.0,1.0,174
1,727.6,5.0,22.0,333
1,63.44,5.0,4.0,163
1,131.96,5.0,9.0,318
1,64.0,5.0,7.0,319
1,102.13,5.0,9.0,199
1,38.09,4.0,43.0,241
1,275.56,5.0,8.0,409
1,464.04,5.0,2.0,191
1,48.01,5.0,7.0,268
1,147.97,5.0,25.0,248
1,139.98,5.0,14.0,372
1,134.89,5.0,35.0,223
1,664.56,1.0,10.0,117
2,237.82,5.0,13.5,433
1,55.69,4.0,9.0,522
1,107.78,4.0,18.0,390
1,187.98,4.0,27.0,113
1,139.07,5.0,8.0,609
1,162.7,5.0,3.0,65
1,150.04,5.0,10.0,190
1,72.15,5.0,11.0,278
1,80.55,4.0,6.0,128
1,41.13,3.0,26.0,224
1,162.41,5.0,6.0,135
1,99.22,4.0,17.0,371
2,106.43,1.0,22.5,329
1,192.0,5.0,5.0,502
1,98.54,5.0,4.0,210
1,40.17,4.0,6.0,127
1,478.67,5.0,10.0,415
1,189.88,5.0,22.0,268
1,33.22,4.0,7.0,104
1,450.53,2.0,7.0,299
1,116.14,3.0,5.0,449
1,208.07,5.0,6.0,87
1,46.39,4.0,3.0,208
1,48.69,3.0,10.0,487
1,165.55,5.0,7.0,203
1,100.23,5.0,2.0,363
1,169.51,5.0,9.0,412
1,2225.69,5.0,9.0,63
1,401.63,5.0,25.0,204
1,137.52,3.0,19.0,217
1,440.12,5.0,8.0,70
2,82.74000000000001,3.5,2.0,82
1,97.2,5.0,6.0,628
1,81.19,5.0,15.0,504
1,64.65,5.0,18.0,587
1,148.06,5.0,13.0,286
1,39.26,5.0,8.0,118
1,131.44,5.0,22.0,619
2,692.7900000000001,1.6,7.6,139
1,288.56,5.0,8.0,387
1,74.47,3.0,7.0,63
1,118.35,5.0,5.0,53
1,48.34,5.0,3.0,284
1,57.55,5.0,4.0,338
1,213.3,5.0,5.0,165
1,35.11,5.0,8.0,119
1,357.22,5.0,16.0,256
1,180.6,5.0,11.0,395
1,365.04,5.0,2.0,504
1,266.75,5.0,9.0,67
1,179.15,5.0,8.0,535
1,219.79,5.0,23.0,610
1,123.54,5.0,5.0,87
1,123.01,5.0,6.0,379
1,50.1,1.0,27.0,237
1,69.34,5.0,17.0,543
1,269.08,3.0,2.0,332
1,66.8,5.0,11.0,496
1,77.57,1.0,35.0,358
1,60.94,5.0,5.0,319
1,39.69,5.0,15.0,457
1,214.5,4.0,13.0,598
1,431.57,5.0,13.0,428
1,96.96,5.0,15.0,401
2,194.06,4.0,17.0,161
1,218.07,4.0,10.0,64
1,217.59,5.0,15.0,580
1,451.62,2.0,11.0,191
1,67.09,5.0,7.0,392
1,66.09,5.0,15.0,527
1,128.97,5.0,17.0,155
1,48.32,5.0,7.0,72
1,25.75,5.0,11.0,370
1,67.12,4.0,15.0,244
1,72.28,4.0,18.0,188
1,3859.04,5.0,19.0,370
1,110.32,5.0,3.0,191
1,111.85,5.0,14.0,148
1,77.77,5.0,12.0,150
1,78.28,5.0,10.0,292
1,51.91,2.0,26.0,98
1,57.88,5.0,1.0,216
1,48.22,5.0,11.0,133
1,54.21,5.0,7.0,56
1,46.68,1.0,22.0,237
2,470.2,5.0,7.0,200
1,201.55,5.0,20.0,186
1,156.44,5.0,26.0,326
1,145.97,5.0,6.0,78
1,246.26,4.0,9.0,437
1,188.75,5.0,14.0,512
1,157.86,5.0,20.0,131
1,44.69,5.0,8.0,133
1,172.88,1.0,8.0,182
1,78.2,2.0,39.0,215
1,147.16,5.0,13.0,262
1,19.42,5.0,5.0,56
1,118.96,5.0,2.0,326
1,128.49,5.0,11.0,90
1,116.94,3.0,20.0,516
1,854.33,1.0,12.0,399
1,119.45,4.0,33.0,251
1,243.45,1.0,45.0,216
1,197.01,5.0,7.0,112
1,157.43,1.0,33.0,195
1,65.78,5.0,5.0,382
1,121.9,3.0,6.0,62
1,3979.55,4.0,17.0,156
1,78.51,5.0,9.0,72
1,889.4,2.0,4.0,79
1,237.59,1.0,25.0,217
1,35.13,5.0,14.0,190
1,484.2,5.0,13.0,597
1,173.84,4.0,7.0,362
1,36.85,5.0,9.0,197
1,128.95,5.0,6.0,104
1,104.62,5.0,5.0,184
1,69.71,4.0,3.0,241
1,88.8,5.0,9.0,267
1,93.04,5.0,9.0,541
1,158.69,5.0,3.0,503
1,2427.8,1.0,16.0,585
1,911.65,5.0,8.0,511
1,68.82,5.0,10.0,152
1,146.03,4.0,7.0,138
1,129.47,5.0,11.0,97
1,125.42,5.0,11.0,320
1,68.05,3.0,6.0,78
1,108.0,4.0,21.0,292
1,958.84,5.0,13.0,462
1,1084.71,4.0,16.0,462
1,154.09,4.0,10.0,338
1,150.92,5.0,11.0,132
1,77.57,5.0,9.0,371
1,47.69,4.0,25.0,451
1,146.01,4.0,9.0,99
1,70.77,5.0,7.0,104
1,81.11,5.0,8.0,484
1,96.48,2.0,7.0,132
1,40.13,5.0,7.0,203
2,113.88,5.0,9.333333333333334,248
1,19.64,5.0,2.0,156
1,45.03,1.0,12.0,108
1,167.51,3.0,8.0,345
1,407.74,5.0,9.0,179
1,87.71,5.0,2.0,329
1,73.27,5.0,12.0,171
1,37.89,5.0,16.0,121
1,148.13,1.0,8.0,442
1,95.58,1.0,10.0,742
1,36.35,5.0,18.0,301
1,27.79,5.0,4.0,187
1,31.77,3.0,3.0,346
1,124.7,3.0,13.0,217
1,169.94,3.0,9.0,142
1,182.61,4.0,18.0,487
1,74.28,5.0,19.0,582
1,604.5,5.0,14.0,290
1,328.0,4.0,14.0,551
1,135.94,5.0,4.0,429
1,142.3,5.0,17.0,304
1,59.1,5.0,14.0,381
1,26.68,5.0,3.0,407
1,79.56,1.0,6.0,105
1,66.22,5.0,7.0,161
1,49.0,5.0,9.0,236
1,394.92,5.0,2.0,211
1,111.08,5.0,3.0,361
1,113.19,5.0,12.0,159
1,29.51,5.0,8.0,570
1,35.36,5.0,3.0,82
1,130.13,5.0,14.0,121
1,75.5,4.0,33.0,553
1,176.66,5.0,42.0,554
1,129.73,1.0,11.0,567
1,410.54,5.0,1.0,112
1,281.5,5.0,8.0,426
1,339.21,5.0,6.0,188
1,4150.96,4.0,10.0,141
1,167.66,5.0,11.0,233
1,3998.72,4.0,13.0,394
1,37.47,1.0,10.0,72
1,70.06,5.0,21.0,151
1,186.17,5.0,5.0,150
1,37.29,5.0,4.0,172
1,342.02,1.0,27.0,229
1,65.0,4.0,22.0,231
1,78.1,5.0,6.0,420
1,1502.1,3.0,10.0,635
1,150.86,5.0,6.0,195
1,114.44,4.0,26.0,292
1,175.57,4.0,27.0,251
1,75.46,5.0,17.0,136
1,35.4,5.0,14.0,288
1,136.52,5.0,20.0,585
1,78.09,4.0,17.0,276
1,57.51,5.0,6.0,90
1,43.28,5.0,4.0,131
1,79.61,4.0,10.0,120
1,42.76,5.0,18.0,93
1,67.92,3.0,15.0,437
1,47.85,5.0,6.0,306
1,106.38,4.0,7.0,512
1,142.92,1.0,37.0,295
1,54.25,5.0,14.0,87
1,86.02,5.0,12.0,286
1,103.83,4.0,3.0,68
1,228.62,2.0,12.0,363
1,185.07,3.0,14.0,293
1,206.86,5.0,14.0,71
1,59.74,5.0,18.0,585
1,415.85,4.0,17.0,211
1,121.91,5.0,14.0,321
1,167.39,2.0,37.0,234
1,391.46,5.0,5.0,151
1,1217.78,5.0,19.0,495
1,63.51,5.0,7.0,275
1,60.86,1.0,45.0,620
1,55.13,1.0,15.0,220
1,131.95,5.0,10.0,499
1,126.92,4.0,25.0,478
1,315.76,1.0,30.0,364
1,88.76,4.0,10.0,350
1,40.6,3.0,10.0,297
1,199.7,5.0,2.0,574
1,321.58,5.0,9.0,330
1,80.52,4.0,9.0,517
1,374.88,4.0,12.0,586
1,22.84,3.0,46.0,325
1,125.42,4.0,23.0,316
1,111.17,4.0,2.0,78
1,78.19,5.0,2.0,212
1,116.94,5.0,12.0,426
1,192.68,4.0,13.0,168
1,266.0,4.0,18.0,327
1,116.85,5.0,7.0,269
1,150.54,4.0,5.0,83
1,114.89,4.0,22.0,204
1,62.47,1.0,15.0,220
1,118.95,5.0,1.0,413
1,16.29,5.0,3.0,144
1,100.31,5.0,8.0,575
1,95.83,4.0,8.0,65
2,95.18,3.0,23.0,241
1,53.89,5.0,8.0,423
1,254.84,5.0,3.0,541
1,61.05,5.0,16.0,445
1,57.98,3.0,12.0,426
1,37.0,5.0,14.0,269
1,130.13,5.0,31.0,302
1,91.84,3.0,7.0,623
1,152.72,5.0,7.0,428
1,145.75,4.0,25.0,191
1,64.82,5.0,11.0,404
1,48.17,3.0,6.0,314
1,92.8,5.0,32.0,319
1,300.28,5.0,13.0,398
1,38.27,5.0,7.0,376
1,65.22,1.0,28.0,203
1,368.92,4.0,28.0,389
1,257.57,1.0,9.0,186
1,31.75,5.0,9.0,371
1,509.32,1.0,5.0,159
1,2339.36,1.0,17.0,446
1,583.15,5.0,10.0,93
1,102.22,3.0,7.0,461
1,244.71,5.0,11.0,510
1,85.14,5.0,14.0,275
1,441.17,5.0,20.0,384
1,104.46,5.0,8.0,162
1,42.0,3.0,23.0,326
1,148.19,4.0,23.0,444
1,135.22,1.0,47.0,314
1,110.77,5.0,14.0,520
1,68.13,5.0,8.0,141
1,114.44,3.0,11.0,328
1,131.61,2.0,22.0,393
1,55.78,3.0,1.0,485
1,196.63,5.0,7.0,371
1,44.67,5.0,13.0,343
1,127.23,5.0,9.0,520
1,78.19,4.0,14.0,401
1,183.18,5.0,6.0,59
1,66.94,4.0,4.0,73
1,141.75,4.0,6.0,238
1,345.86,2.0,11.0,291
1,56.0,4.0,12.0,256
1,64.46,4.0,4.0,529
1,19.62,3.0,4.0,324
1,798.75,1.0,38.0,235
1,153.72,5.0,8.0,373
1,64.32,1.0,16.0,200
1,236.75,5.0,19.0,540
1,102.66,4.0,14.0,237
1,864.64,4.0,9.0,408
1,235.41,5.0,6.0,178
1,192.24,4.0,14.0,281
1,71.85,3.0,14.0,207
2,68.81,5.0,9.0,69
1,75.42,4.0,9.0,72
1,186.85,5.0,5.0,278
1,70.41,4.0,7.0,454
1,58.95,4.0,5.0,555
1,171.61,4.0,11.0,502
1,687.43,5.0,11.0,443
1,27.68,5.0,3.0,304
1,137.45,5.0,7.0,161
1,187.06,4.0,9.0,192
1,337.11,5.0,23.0,164
1,112.95,5.0,9.0,507
2,306.67,2.333333333333333,27.0,256
1,1017.24,5.0,9.0,260
1,286.09,5.0,7.0,109
1,234.34,5.0,27.0,237
1,151.12,5.0,4.0,184
1,42.51,5.0,2.0,115
1,19.36,5.0,10.0,60
1,129.8,3.0,18.0,570
1,789.92,5.0,3.0,327
1,36.68,5.0,3.0,282
1,31.75,5.0,16.0,368
1,685.88,5.0,4.0,63
1,106.97,5.0,21.0,274
1,309.16,3.0,20.0,211
1,128.75,5.0,7.0,180
1,50.84,4.0,8.0,155
1,688.47,5.0,14.0,436
1,130.6,4.0,17.0,201
1,73.01,5.0,5.0,91
1,56.93,5.0,6.0,155
